source_original,score,level
Enzyme8924__PFKFB4,-0.4796969649141933,3
Enzyme8924__PFKFB2,-0.4796969649141933,3
Enzyme7704__HK1,-0.4796969649141933,3
Enzyme7578__MPI,-0.4796969649141933,3
Enzyme4823__GPI,-0.4796969649141933,3
Enzyme7283__GPI,-0.4796969649141933,3
Enzyme3753__IDH2,-0.590115136187221,3
Enzyme3753__IDH1,-0.590115136187221,3
Enzyme9730__IDH2,-0.5901151361872213,3
Enzyme1587__IDH2,-0.5901151361872213,3
Enzyme9730__IDH1,-0.5901151361872213,3
Enzyme1587__IDH1,-0.5901151361872213,3
Enzyme9796__PECR,-0.5066412007794131,5
Enzyme9796__MECR,-0.5066412007794131,5
Enzyme4506__SCD,-0.5065407784251302,3
Enzyme5801__SCD,-0.5065407784251302,3
Enzyme9746__SCD,-0.5065407784251302,3
Enzyme1776__orphanReacr1468_reverse,-0.5065407784251302,3
Enzyme3732__PGAM1,-1.2297451525996488,5
Enzyme440__PGAM1,-1.2297451525996488,5
Enzyme7284__MIA3_reverse,-1.2297451525996488,5
Enzyme3800__RWDD2A,-1.2297451525996488,5
Enzyme440__BPGM,-1.2297451525996488,5
Enzyme440__PGAM2,-1.2297451525996488,5
Enzyme3800__ACYP1,-1.2297451525996488,5
Enzyme3732__BPGM,-1.2297451525996488,5
Enzyme3732__PGAM2,-1.2297451525996488,5
Enzyme7284__PGK1_reverse,-1.2297451525996488,5
Enzyme3800__ACYP2,-1.2297451525996488,5
Enzyme3749__PRPS1,-0.9646107002104993,3
Enzyme3749__PRPS2,-0.9646107002104993,3
Enzyme4823__GPI_reverse,0.033259221661807545,5
Enzyme4822__GPI_reverse,0.033259221661807545,5
Enzyme893__HK2,0.03325922166180755,5
Enzyme7578__MPI_reverse,0.03325922166180755,5
Enzyme893__HK1,0.03325922166180755,5
Enzyme1035__INPP5E,-0.4537783151343627,5
Enzyme1035__INPPL1,-0.4537783151343627,5
Enzyme9228__orphanReacMI14Ptn_reverse,-0.4537783151343627,5
Enzyme1035__SYNJ1,-0.4537783151343627,5
Enzyme1035__INPP5B,-0.4537783151343627,5
Enzyme1035__INPP5A,-0.4537783151343627,5
Enzyme9229__ISYNA1,-0.8516898561415395,3
Enzyme1037__orphanReacMI1P_Dtn_reverse,-0.8516898561415395,3
Enzyme401300002__SLC46A1,-0.3035326994085201,3
Enzyme4033__SLC19A1,-0.3035326994085201,3
Enzyme7526__FOLR1,-0.3035326994085201,3
Enzyme3555__orphanReacFldAct,-0.3035326994085201,3
Enzyme334__DGKH,-1.5541952064866558,5
Enzyme1163__orphanReacPA_HSter_reverse,-1.5541952064866558,5
Enzyme9368__orphanReacPA_HStn_reverse,-1.5541952064866558,5
Enzyme334__DGKZ,-1.5541952064866558,5
Enzyme334__DGKQ,-1.5541952064866558,5
Enzyme334__DGKD,-1.5541952064866558,5
Enzyme9367__orphanReacPA_HStg_reverse,-1.5541952064866558,5
Enzyme3553__orphanReacPA_HStm_reverse,-1.5541952064866558,5
Enzyme334__DGKA,-1.5541952064866558,5
Enzyme4818__PTEN,-1.1486414718647244,3
Enzyme6248__PLD2_reverse,-1.1486414718647244,3
Enzyme9415__PI4KA,-0.6086248115751585,5
Enzyme9411__PIP5K1C,-0.6086248115751585,5
Enzyme9402__PTEN,-0.6086248115751585,5
Enzyme9411__PIP4K2B,-0.6086248115751585,5
Enzyme9415__PI4K2A,-0.6086248115751585,5
Enzyme9415__PI4KB,-0.6086248115751585,5
Enzyme9411__PIP4K2C,-0.6086248115751585,5
Enzyme1165__orphanReacPAIL45P_HStn_reverse,-0.6086248115751585,5
Enzyme9411__PIKFYVE,-0.6086248115751585,5
Enzyme9411__PIP4K2A,-0.6086248115751585,5
Enzyme9411__PIP5K1A,-0.6086248115751585,5
Enzyme1208__SYNJ2,-0.6086248115751581,5
Enzyme1208__SYNJ1,-0.6086248115751581,5
Enzyme8546__PTEN,-0.6086248115751581,5
Enzyme1208__OCRL,-0.6086248115751581,5
Enzyme9421__PI4KA,-0.6086248115751581,5
Enzyme1208__INPP5B,-0.6086248115751581,5
Enzyme9421__PI4KB,-0.6086248115751581,5
Enzyme1208__INPP5E,-0.6086248115751581,5
Enzyme9421__PI4K2A,-0.6086248115751581,5
Enzyme6246__MTMR3,-0.844511841313416,5
Enzyme9422__PIP5K1A,-0.844511841313416,5
Enzyme6246__MTMR2,-0.844511841313416,5
Enzyme9422__PIP5K1C,-0.844511841313416,5
Enzyme1252__ATP10A,-0.42348515516461965,3
Enzyme9441__orphanReacPSt3,-0.42348515516461965,3
Enzyme7325__RPIA_reverse,-0.14399478293748047,3
Enzyme7304__PGM1,-0.14399478293748047,3
Enzyme7304__PGM2,-0.14399478293748047,3
Enzyme1361__SPHK2,0.39085386196835337,5
Enzyme1361__SPHK1,0.39085386196835337,5
Enzyme9544__orphanReacSPHS1Pte_reverse,0.39085386196835337,5
Enzyme673__ACADM,-0.32563492008134254,5
Enzyme673__ACADS,-0.32563492008134254,5
Enzyme5810__DGAT2,-0.6086248115751585,5
Enzyme5810__DGAT1,-0.6086248115751585,5
Enzyme9599__TXNRD1,-0.7553927108844103,3
Enzyme1596__RRM2B_RRM1_RRM2,-0.7553927108844103,3
TRRAP,-3.5498776776323777,1
CDR2,-3.5498776776323777,1
NFKBIB,-1.3764001641366557,1
PERP,-1.3764001641366557,1
ZMIZ1,0.27001331606709944,1
EIF3F,0.27001331606709944,1
PLXNA1,0.27001331606709944,1
MAML2,0.27001331606709944,1
PSEN2,0.27001331606709944,1
JAG2,0.27001331606709944,1
MAML3,0.27001331606709944,1
PAK1IP1,-0.8437451032875268,2
RHOQ,-0.8437451032875268,2
RAC2,-0.8437451032875268,2
RAD18,-0.5101222493163498,2
LIG1,-0.5101222493163498,2
UBE2A,-0.5101222493163498,2
POLE,-0.5101222493163498,2
WAC,-1.5359406397552948,2
DCTN6,-1.5359406397552948,2
PPP1R9B,-1.6167377098300806,2
ANKRD28,-1.6167377098300806,2
PPP1R15A,-1.6167377098300806,2
PIK3CD,2.415614699934689,2
PARD6B,2.415614699934689,2
RABGEF1,-0.9770845010975294,5
RABGGTA,-0.9770845010975294,5
SUN2,-0.9770845010975294,5
ARHGAP35,-0.7342700153457099,2
ARHGAP5,-0.7342700153457099,2
PREX1,0.7342700153457099,2
DOCK1,0.7342700153457099,2
MVD,0.7342700153457099,2
TIAM1,0.7342700153457099,2
TRIO,0.7342700153457099,2
VAV3,0.7342700153457099,2
ESPL1,-0.46358711120490437,2
STAG2,-0.46358711120490437,2
NOTCH3,0.6976893089344794,1
BHLHE41,0.6976893089344794,1
SLK,0.5664014590677382,3
TNFAIP1,0.5664014590677382,3
ARHGAP26,0.5664014590677382,3
KCTD10,0.5664014590677382,3
ADGRG1,-0.5664014590677382,3
NET1,-0.5664014590677382,3
AKAP13,-0.5664014590677382,3
DAAM1,-0.5664014590677382,3
ARHGEF11,-0.5664014590677382,3
RRAGD,-0.5047305516694709,3
RRAGC,-0.5047305516694709,3
TLE1,-0.7609149299711212,1
MIR17HG,-0.7609149299711212,1
DDR1,1.751043497807523,3
DDR2,1.751043497807523,3
PDP1,0.024886576684957275,1
ZRANB2,0.024886576684957275,1
TUBB,-2.167422698433064,1
STRAP,-2.167422698433064,1
KPNB1,2.526436480072848,1
BRCA2,2.526436480072848,1
PEX5,1.1693658483102063,3
GABARAPL1,1.1693658483102063,3
GABARAPL2,1.1693658483102063,3
UNC13B,-0.1048247649308058,3
SYBU,-0.1048247649308058,3
GTF2A2,0.11753278273163453,1
FOXF2,0.11753278273163453,1
USP4,1.509604178056833,2
PPP2R5A,1.509604178056833,2
SMYD2,-1.601050215689381,1
HDAC8,-1.601050215689381,1
WT1,-1.601050215689381,1
TP53BP2,1.601050215689381,1
CDKN2AIP,1.601050215689381,1
TP53RK,1.601050215689381,1
Metab__Oxiglutatione_c,1.601050215689381,1
IFI16,1.601050215689381,1
E4F1,1.601050215689381,1
UBE2V1,0.9498487756227213,2
IRAK2,0.9498487756227213,2
TRAF3IP2,0.9498487756227213,2
DPYSL2,-1.640013855605727,2
NUMA1,-1.640013855605727,2
LPP,-1.7108163339477644,4
ZYX,-1.7108163339477644,4
VCPIP1,-0.18379429863782093,3
AMFR,-0.18379429863782093,3
PARK7,-1.6406537217697925,3
PARP1,1.9190163746280948,1
PARVA,0.26761386423572603,5
PAX6,3.1410848020837983,0
PAXIP1,1.4837754286425997,2
PCBP2,-0.1078170300567265,2
PCNA,-0.5496197955401738,1
PCYT1A,-0.5633115396875429,4
PDCD4,-1.342939019490974,3
PDE1C,-0.3819497719849343,2
PDGFB,-2.1047694759127284,2
PDHX,-1.0641622880587944,1
PDK1,2.7112468928497133,2
PDPK1,0.2524422227715935,1
PEA15,3.5640508764913315,2
PEBP1,-0.03031787099144257,2
PELI1,-0.6809504252136305,2
PELI3,0.7342700153457076,2
PELP1,0.2502544740053934,1
PER1,1.3205577941809055,2
PER2,0.05727729295553321,1
PFAS,-0.6194208143629716,2
PFKFB2,-0.32480002722700674,4
PFKFB3,-0.32480002722700674,4
PFKL,0.18659635074352038,4
PFN1,0.09712667694013642,2
PGAM1,-0.5794720022381284,2
PGAM2,-0.5794720022381284,2
PGD,-0.0046043387720303775,2
PGK1,-0.4253031997113554,4
PGM1,-0.24348385447605556,4
PHB2,-0.31764368554812794,1
PHLPP1,-1.2180357161959245,2
PI4K2A,-0.7141229066379621,6
PI4KB,-0.7141229066379621,6
PIAS1,1.5375879472167904,1
PIAS2,-1.197819265276394,1
PIAS3,2.1025307614896285,1
PIAS4,-0.04034205100515573,1
PIDD1,2.326366221353472,2
PIK3C3,-1.4485879242489799,2
PIK3CA,1.9068263112754287,2
PIK3CB,2.8997235527138296,2
PIK3R1,1.23780608391249,1
PIK3R2,2.2327859531031624,2
PIK3R3,1.601050215689381,1
PIK3R4,-1.2489040637319677,3
PIKFYVE,-0.5018404738057493,6
PIM1,-0.47279173826026777,1
PIN1,1.960286600218366,1
PIN4,0.7990610692515201,3
PINK1,-1.243519742325234,2
PIP4K2A,-0.5018404738057493,6
PIP4K2B,-0.5018404738057493,6
PIP5K1A,-0.9051489275165184,6
PIP5K1C,-0.9051489275165184,6
PITX2,2.541601140083276,0
PKD1,-0.3227925070505476,1
PKM,1.23780608391249,1
PKMYT1,-0.4820657292024201,2
PKN1,-1.3787801838491183,1
PLAT,3.5640508764913315,2
PLAU,2.597948764901927,3
PLAUR,1.0443752199219443,3
PLCB3,-1.5738344098202337,4
PLCD1,-1.5738344098202337,4
PLCE1,-1.5738344098202337,4
PLCG1,-1.3169288175543021,2
PLCG2,-1.3169288175543021,2
PLD1,-1.6364606096796719,4
PLD2,-0.8093810268403931,2
PLK1,-2.0189406665005327,1
PMAIP1,2.736834152117447,2
PML,0.4261017616285769,0
PMS2,-0.18737086485914395,1
POLA1,-0.5303297116207505,3
PPARA,2.425990260450702,0
PPARD,3.0976856175828407,0
PPARG,1.3850825764636054,0
PPM1A,1.75317353652932,1
PPM1D,-1.9454834877502734,2
PPM1G,0.4980801182517983,1
PPME1,-1.1111214503088807,2
PPP1CA,-2.9712966770196716,1
PPP1CB,-1.601050215689381,1
PPP1CC,-2.134226588627864,1
PPP1R14B,1.2435197423252444,2
PPP1R2,2.2053770831845148,2
PPP1R8,0.1409654381884319,1
PPP2CA,-0.05059030679911204,1
PPP2CB,2.670256977324434,1
PPP2R1A,1.1111214503088807,2
PPP2R2A,1.0038657141383982,2
PPP2R5C,0.19852266435268368,1
PPP2R5D,0.6826194437083927,2
PPP3CA,1.0400198553122049,1
PPP3R1,0.041251456358764524,1
PPP5C,-0.880972493379752,1
PRC1,0.7017492774573684,3
PRDX1,1.415989816390639,3
PRDX6,-0.5154832860596533,2
PRKAA1,-0.8461335988791949,1
PRKAB1,0.4274466697381098,1
PRKACA,3.2608001588638706,1
PRKACB,-0.9875932621790784,2
PRKAR1A,-2.1511024535386056,2
PRKAR2B,0.8956159650420841,3
PRKCA,2.928957029351927,1
PRKCD,2.5718819103264536,1
PRKCE,1.569599374840637,1
PRKCI,-0.6377506491610313,2
PRKCZ,3.6353171367373,1
PRKD1,2.176408037625714,1
PRKD2,-1.215432137424565,5
PRKDC,2.5435407872379385,1
PRMT1,-3.37658911747038,1
PRNP,0.04951004527583879,2
PROS1,0.42055746211646744,3
PRPS1,-0.7953334643902851,4
PRPS2,-0.7953334643902851,4
PSEN1,-0.0372314329580549,1
PSENEN,-0.15342258544966283,2
PSIP1,0.4454896083889273,2
PSMA7,-1.3614417173916225,1
PSMC3,-0.8687219874776616,2
PTCH1,-0.3522569264782957,2
PTEN,-3.590616505148005,1
PTGES3,-2.097643428625961,2
PTK2,3.37658911747038,1
PTK2B,1.23780608391249,1
PTPN1,0.279076290224543,1
PTPN11,2.07352858816047,1
PTPN12,-2.3232376878406793,2
PTPN2,-2.376856042587251,1
PTPN6,0.008764488531793265,1
PTPRA,1.17960967945576,2
PTPRF,0.3227925070505476,1
PTPRJ,-1.38265171530028,2
PTTG1,1.601050215689381,1
PXN,0.7342700153457092,2
PYCARD,-0.8956159650420839,3
RAB1A,0.9904568308523976,3
RAB5A,-1.0718354810514437,4
RABEP1,-0.9770845010975294,5
RAC1,1.23780608391249,1
RAD1,1.3158732653199525,2
RAD17,0.9480647777374214,3
RAD21,-0.4827956289790811,1
RAD23B,-0.06464167419419632,2
RAD9A,2.99865825646239,2
RAF1,1.1636920512260187,1
RALA,-0.16150275457297675,3
RALGDS,1.2287383210532434,3
RAN,1.2246321213817042,2
RANBP2,0.21785277765575037,2
RANBP3,0.3227925070505476,1
RANBP9,-0.35276920784830856,3
RANGAP1,0.7955669580289295,3
RAP1A,-0.6826194437083927,2
RAP1GAP,0.6622400729694736,3
RAPGEF1,-0.6167840964095463,3
RARA,2.5228210816489582,0
RARG,2.9994363754984623,0
RASA1,-2.1047694759127284,2
RASSF1,-0.17853261348558055,2
RASSF5,-0.2486157525119428,2
RB1,3.339604034108616,0
RB1CC1,1.601050215689381,1
RBBP7,0.5496197955401738,1
RBBP8,0.6084430920113093,2
RBL1,2.8665447507378676,1
RBL2,-1.7819631693324278,1
RBPJ,2.4082379372287024,0
RBX1,0.13441586875514758,1
RCAN1,-0.5964541194265045,2
RCC1,1.3494429650291588,3
RCHY1,-1.601050215689381,1
RDX,-0.8449756109842138,3
RECQL4,-0.6757578763462784,1
RELA,4.9281664973094355,0
RGL2,-0.01642859713451492,4
RGS19,-1.4703609401871758,3
RHEB,0.19484252804518395,2
RHOA,-0.5572998517302148,2
RICTOR,0.5420052368902051,2
RIN1,1.6338649482567644,2
RIPK1,1.3764001641366557,1
RIPK2,2.7312622270186835,2
RNF11,-0.7418015615602231,2
RNF111,1.031116370170157,1
RNF8,-0.1447677301888379,3
ROBO1,-0.7017492774573684,3
ROCK1,-0.8985243019102521,1
ROCK2,0.12167288677508173,3
ROR1,1.8493793222623824,2
RPA1,-0.17612710975079157,2
RPA2,0.14665475436702857,2
RPS6KA1,2.520179087943512,1
RPS6KA2,1.290449236553639,1
RPS6KA3,3.3274382241286102,1
RPS6KA4,3.5662681136007914,1
RPS6KA5,3.323542894028125,1
RPS6KB1,-0.5015383451147217,1
RPS6KB2,0.6653765464139975,1
RPTOR,-0.4766385978431519,2
RRAS,1.0033200412120036,2
RRAS2,1.0033200412120036,2
RRM2B,-0.8043859381700622,2
RUBCN,0.08683848057959831,3
RUNX1,2.5348555275499667,0
RUNX2,4.134625326034755,0
RUNX3,0.3372429052442754,0
RXRB,2.0544157055712913,1
RYK,0.7899694035461322,2
S100A4,1.601050215689381,1
S1PR1,1.259344965769701,3
SDC2,1.5687704812957215,3
SDC4,1.0534815373738,2
SEC63,-0.8252023579731537,2
SERPINE1,-2.597948764901927,3
SET,0.880972493379752,1
SETD2,-0.1494863860952014,2
SETDB1,-0.1494863860952014,2
SF1,0.9066736284526528,1
SFN,2.040633162404127,1
SFPQ,0.3934254113636979,0
SFRP1,-0.3380724123328881,3
SGK1,0.9618509638862565,1
SH2B2,-0.4337383659174534,2
SH3GLB1,-1.2094174888921774,3
SH3KBP1,0.9709355288697062,2
SH3RF1,0.3607542864213961,2
SHC1,2.4696124265984998,2
SIAH1,-0.0372314329580549,1
SIAH2,-0.45149878767775886,2
SIK1,0.23839232942108815,1
SIK2,-0.9997086915716685,2
SIK3,-0.9997086915716685,2
SIRT1,1.3818731517362741,0
SIRT2,0.07811166827943086,1
SKI,2.5501611521625613,1
SKIL,2.3860818291897954,1
SKP1,-0.17400450194920247,1
SKP2,1.661455785645954,1
SLC12A2,-0.5623007951993434,4
SLC25A1,-2.6382348228260635,2
SLC29A1,-0.9294232957343288,2
SLC38A2,-1.407211215713979,2
SLC5A3,-0.9302144111135998,2
SLC6A9,-0.36249078911008026,2
SLC7A1,-0.3842934358413733,2
SLC9A1,1.5687704812957215,3
SLC9A3R1,0.3227925070505476,1
SMAD1,0.9580856035802429,0
SMAD2,2.0849449065330665,0
SMAD3,6.022477416626877,0
SMAD4,4.248389521307576,0
SMAD5,-0.22961836615567044,0
SMAD6,-0.19140432290025444,1
SMAD7,-1.516559624676011,0
SMARCA4,-0.25356751867136107,1
SMARCC1,0.880972493379752,1
SMC3,0.6653765464139975,1
SMO,0.6893469985207367,1
SMPD1,-0.6415378435105024,4
SMURF1,-0.28418677786430346,1
SMURF2,0.7257776670358943,1
SNCA,2.326229115306528,2
SNTA1,1.6142638826661135,3
SNW1,0.6347434201785751,1
SNX9,0.9709355288697062,2
SOCS1,2.192305389878671,2
SOCS3,1.4605997320985684,1
SOCS7,-0.4337383659174534,2
SOD1,-1.076562550304006,2
SOS1,1.6666878024002447,2
SOS2,1.3096577489654784,2
SOX9,-0.794037952168694,0
SP1,6.548647971788003,0
SP3,4.855903176143911,0
SPAG9,-1.3173767510517025,1
SPEN,-0.6907772290860392,1
SPHK1,0.8942862412497309,6
SPHK2,0.995787909708365,1
SPRY1,-1.1377679976821788,3
SPRY2,0.26431176820382807,3
SPTLC1,0.07113930895613711,3
SQSTM1,1.712630554254389,2
SRC,2.8321348813441096,1
SRF,5.798701987340493,0
SRPK2,-0.1101917626109761,2
SSH1,0.5478071516985163,4
STAT1,7.648270674169067,0
STAT2,3.805799978940921,0
STAT3,3.4872615965114147,0
STAT5A,2.625865188892287,0
STAT5B,1.3946175819421522,0
STAT6,3.6670073049952667,0
STEAP3,1.9570860207736387,3
STIP1,3.0881299130270614,2
STK11,1.6329067638771555,1
STK24,-0.019122999330409392,3
STK3,-1.0276482356735661,2
STK36,-1.101669568452405,1
STK38,0.15884185399121764,2
STK39,2.1297112901327133,2
STK4,0.24741061198761144,1
STMN1,3.0866460106674523,6
STUB1,0.4543293747768891,1
STX1A,0.04666471816304245,2
STXBP1,-0.1048247649308058,3
SUFU,1.0506525549229235,1
SUGT1,1.8378023146105629,3
SUMO1,0.1051660233436384,1
SUN1,1.7777882200389237,2
SUV39H1,-1.0597945311542922,2
SYK,1.450725906782934,1
SYNJ1,1.5687704812957213,3
SYNJ2,-0.5018404738057487,6
TAB1,1.8346488130092768,1
TAB2,1.8346488130092768,1
TAB3,1.1565839066663184,2
TAF1,1.3748402561722766,0
TAGLN2,1.9028637113867795,3
TANK,1.215671529464831,2
TAOK1,0.044666729607569115,2
TAOK3,0.044666729607569115,2
TAX1BP1,-2.464357232428988,3
TBK1,2.661833517053244,1
TBL1XR1,-0.12315426362467824,2
TBP,1.2441589546380862,0
TBXA2R,1.6143845692923875,3
TCF3,0.6585705565051828,0
TCF4,2.773987101010582,0
TCF7,1.1208981691752646,1
TCF7L2,2.7506338270695645,0
TCOF1,-0.007494549335305109,3
TDG,0.09033892941233576,1
TELO2,1.3038676702844092,2
TERF1,-0.9875932621790787,2
TERF2,-0.08382704809804155,2
TERF2IP,-0.3304435164523682,3
TET2,-1.243519742325251,2
TFDP1,-1.5144247787747074,0
TGFB1,0.8794020111269537,1
TGFB1I1,1.1024610421726,1
TGFB2,1.205740719545925,2
TGFBR1,2.347797111080602,1
TGFBR2,1.7135520780137778,1
TGM2,1.1636920512260187,1
THRA,1.3039271798407528,0
TICAM1,0.08759912045615571,1
TIMP1,-0.6470699889132773,3
TK1,-0.19299950271027477,4
TKT,-0.007851329921041027,2
TLK1,2.159397602862891,3
TLK2,-0.3295712239909627,2
TLN1,2.5861268504485957,3
TNFAIP3,-3.0244117054687565,2
TNFRSF10A,0.40522388247973645,2
TNFRSF10B,0.40522388247973645,2
TNFRSF1A,1.3010504833100818,2
TNFSF10,-0.25791926287959627,2
TNIK,0.8687437253864659,1
TNIP1,-1.3764001641366557,1
TNIP2,-2.3793919723799197,1
TNK2,-0.9222933113329163,2
TNPO1,1.7777882200389237,2
TNS1,1.3183451205451577,3
TOP1,0.5303297116207505,3
TOPBP1,2.070989267262702,1
TOPORS,1.601050215689381,1
TP53,4.208566647014177,0
TP53BP1,1.601050215689381,1
TP73,0.6317263713594232,0
TPR,1.1602681689938283,4
TPX2,1.8507670121737603,5
TRADD,1.3071433335395215,2
TRAF3,1.2895617772783128,2
TRAF4,-0.27371350969365826,3
TRAF5,-0.7389855285562398,3
TRAF6,1.5469573369911274,1
TRIB3,-0.58384186026267,2
TRIM28,-1.3941186377520742,1
TRIP11,0.14729025875223387,1
TRIP6,1.9527853911081943,3
TSC1,0.3293822967348393,3
TSC2,0.7342700153457087,2
TSHZ3,-0.995787909708365,1
TTK,1.601050215689381,1
TTL,-2.778969366527154,5
TWIST1,0.6156580905328575,0
TXN,2.944694927784366,1
TXNRD1,-0.5921883128267929,4
TYK2,3.182755385820536,1
TYRO3,0.7342700153457092,2
UBE2N,1.1358558943572132,2
UBE3A,-1.601050215689381,1
UBXN2B,-0.14665475436702705,2
ULK1,1.4791832555652211,2
ULK2,0.5771478088371089,2
USF1,3.9954695307158516,0
USP10,1.601050215689381,1
USP28,-3.5498776776323777,1
USP37,-0.7798007550080771,2
UVRAG,-0.08683848057959831,3
VASP,-1.9028637113867795,3
VAV1,3.7509284814671977,2
VAV2,1.0399334733068872,2
VCP,-0.056695741324495216,2
VDR,1.4062646728853303,0
VEGFA,0.9709355288697062,2
VHL,-3.02874180434809,1
VPS39,-1.6211695070435195,1
WEE1,-0.29091741160511386,2
WNK1,1.5519161568992932,3
WNT5A,-0.6903079789867793,2
WWOX,1.2746517850202386,1
WWTR1,1.889984079105081,1
XIAP,1.5093185611994335,2
XPA,1.3158732653199416,2
XPC,-1.3276734453660066,2
XPO1,0.013991971641009834,1
XPO5,0.7955669580289295,3
XRCC6,0.3358439534117531,3
YAP1,-1.2139751004025263,1
YES1,4.097535838206511,2
YWHAB,-0.4650298032796838,2
YWHAE,0.11753278273163453,1
YWHAG,0.027142107140024248,2
YWHAH,-0.6524660795974868,1
YWHAQ,-0.6950122948882387,1
YWHAZ,1.5267237151977007,2
YY1,-0.583776651576867,0
ZBTB17,-0.49032033979200984,0
ZBTB4,0.14290690989747964,0
ZFYVE9,2.167422698433064,1
