rownames(all_activity_scores),786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HL-60(TB),HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-435,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,NCI/ADR-RES,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF-393,SF-268,SF-295,SF-539,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-19,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
LAMB1,3.0650470959937772,3.4961353065678837,-3.099498436364295,3.1027168945306975,3.119953860472307,3.031259034790658,NA,-3.222806666555043,NA,3.039298052987908,-3.2491765395402004,-3.1372438437827816,-3.0149726005725124,NA,3.0923662984614366,3.0926427465150943,3.3134676855968395,-3.201181755187232,-3.1468610104547494,NA,-3.0761262427103366,3.135695065511417,3.025749130802229,3.125059940976697,-3.592244813342075,3.153680000850976,3.0744622990172874,NA,3.0516119534361277,-3.183643222483353,-3.079726140454955,-3.2214066952719453,NA,-3.064558470646638,-3.470446215106171,3.457385438100644,-3.1553709587382626,-3.038008406974563,3.1824302144722503,NA,3.0913192170286927,3.4639873491333795,3.1330299765509118,3.100267850975232,3.0891283360859947,3.023994505217003,3.200573639057107,3.046339705783824,3.0230048311266313,3.1558799762677907,NA,-3.237680526592849,-3.0923910280648137,2.9755310152718972,3.038885961060854,3.1935466911845007,3.0136283485768534,3.072594748033548
LAMB2,2.2955094221216537,2.4950533347580004,-2.269334782081209,2.32312573867448,2.39120656790312,2.33365445895885,NA,NA,-2.2193625668515042,2.3527303590207773,-2.3484375765168983,-2.3586623215180365,-2.208995814844577,NA,2.278108401502318,2.337975283047144,2.514317623756247,-2.3013917439297917,-2.3748093151195278,NA,-2.428075913489778,2.3003625308056486,2.339493565746445,2.2866718466052367,-2.6307991569381555,2.272005340245448,2.256995317212223,NA,2.2628901158778483,-2.3031311816182845,-2.284736547585153,-2.354998047370082,-2.170704580400991,-2.2625354161933617,-2.4734917667682668,2.646499434697935,-2.2836018052945075,-2.3248436219987285,2.266495217941501,NA,2.305128518114005,2.49759891481156,2.287734527148892,2.2645541855694726,2.349994345869472,2.1740320360236653,2.2967193976688343,2.2859192894173375,2.271994304741574,2.3462139837534624,NA,NA,-2.3752803917845693,2.292922566737235,2.301367707152599,2.3169148023737876,2.3227227822093757,2.293440598450458
LAMC1,2.9176826008008714,3.3210458223080495,-2.9933974782805985,3.1463835119964703,2.967172032591959,2.936097084286063,NA,NA,-2.953501098866362,3.0133128289340836,-2.9313379352627846,-3.0358771421193764,-2.923261982376289,NA,2.996164243753463,2.8810094572635645,3.2475941094395573,-3.0548216105959196,-2.9719024803775693,NA,-3.02815649009127,2.998202150700245,3.0317973997591823,3.051430074693473,-3.659742427578536,2.9516144346190933,2.9959040984846474,NA,3.0012008670284143,-2.9936916881136115,-2.95451460239284,-2.9769743087688503,-2.811074127857622,-3.0248475414937452,-3.333443817869013,3.3079465657856657,-2.9855371171779543,-2.9814834260528524,3.009520877811168,NA,2.997634292309668,3.332605127344648,2.9655346476182296,3.001805114379483,2.997849755766723,2.9574762505884973,2.9141819117515397,2.921239740292665,2.9045137034234414,3.0618820921639225,NA,NA,-3.119602316146124,2.940558946933854,3.0235891517713953,3.078901873116233,2.9077467776738954,2.968577890830713
LGALS1,4.8211378870202415,4.7787958295919974,-4.861617534769635,4.7713422360653786,4.883492321532045,4.656652587549846,-4.988496030018587,-4.842637370503788,-4.938925144035142,4.852773616892332,-4.705969018634593,-4.87277272896619,-4.597733076928382,-4.9335914385167365,4.807768180636988,4.572974914687313,4.877169318249042,-5.0794966072776715,-4.6688287570676605,-5.032622681427451,-4.9618222796381755,4.633401562084416,4.597526308266981,4.585320663452946,-4.80620801210156,4.856581819011943,4.599250355917752,-5.1640889737724756,4.744765505221349,-4.912452254500527,-4.896955156736184,-4.7227259611146675,-5.078428371691925,-4.908326268573179,-4.7167710354698285,4.665403732041914,-4.765827172361243,-4.749581552083156,4.804998020034864,NA,4.628972294824314,4.833968532799836,4.686505044469809,4.917615661914958,4.756834829866717,4.4520183074372985,4.714038717261804,4.570216610092483,4.452736297073081,4.968641625993901,NA,-5.139463646031927,-4.821843257509154,4.875146135995543,4.875138693543118,4.808068782107132,4.689732366500981,4.642016484631257
LGALS3,1.7915737288054994,1.8705985280578883,NA,1.8430016696457376,1.8974681967853062,1.9077106471891419,NA,NA,NA,1.8807510437356354,NA,-2.028704920885287,NA,NA,1.8890697103529714,2.010913855257916,1.952866680939988,NA,NA,NA,NA,NA,NA,1.9382363491226213,-1.9651071615909153,1.9746121353045063,1.8912948171229007,NA,NA,-2.056721864830658,NA,-1.9847652558552744,-2.0188237773606876,-1.8869747236087706,-1.984922601923363,1.9448231262551128,-1.8131714944952892,-1.8705648190170836,NA,-2.045391826723062,1.8861170441929336,1.8729096897807571,1.978840501187999,1.9467970000387795,1.854544294575594,1.956370902975572,NA,1.8938019377423034,1.9022799291984478,1.9327370299285724,-2.0246995338868237,NA,NA,1.9843042970181455,1.8756508568217871,1.9782109013882396,1.982065922032091,1.8691245585867986
LGALS3BP,3.333260815243486,2.99110579171408,-3.2014050920066,3.272932507159199,3.2630082954660917,3.1924801092641744,-3.204713341835724,-3.266984797314396,-3.282659271057071,3.3266706145236298,-3.2122631064916716,-3.287292994074794,-3.2827918111056524,-3.6097085014294774,3.293009434806765,3.133340997949313,3.271858389758841,-3.4277832274975424,-3.127754583556686,NA,-3.4154845065144905,3.1367270049208518,3.175706742324217,3.05391303289834,-3.1009859097506447,3.1907867647522212,3.1614313086845685,-3.226074220947303,3.324235051889827,-3.1851903038421367,-3.1530709664578986,-3.220522698803663,-3.222749521267986,-3.18387009384518,-3.124682598638215,3.1576125500481527,-3.2155780720611005,-3.2653308361704676,3.257714119597053,NA,3.1369974369444704,3.241603949402379,3.2777554965170723,3.1868306842789487,3.3894969102094494,3.182380162402564,3.1765022359662076,3.3020145250573956,3.129419297557603,3.2260800255266697,NA,-3.3629794780711055,-3.3612709850421907,3.2604698770829605,3.157193052708809,3.351385418816179,3.163567967430696,3.132127596684028
LGALS8,1.6963535303953927,1.6720290386456773,-1.6970673809770882,1.7594206401618864,1.7368108484426001,1.7508598001716396,-1.9645557851819757,-1.9935425861482612,-1.6710827086709088,1.722535555763283,-1.7007535010847143,-1.8414596228340847,-1.8150490190110518,NA,1.7519239949005696,1.7473461927366407,1.6585585082820602,-1.898321528103598,NA,NA,-1.8359168869682985,1.7255090073332529,1.7663121687599992,1.7864312689731305,-1.8316616531159426,1.8056823952285979,NA,-1.875716597345817,1.7123557868587698,-1.7921195777059884,-1.8157275529039711,-1.7034099672849623,-1.710226404795147,-1.620134849843792,-1.8264478204537182,1.73062419641668,-1.863753051351672,-1.6553751567087172,1.7250849392977357,NA,1.7202355107860923,1.701817553382197,1.744567598913754,1.8844806259376174,1.7468533123830097,NA,1.7745109231544343,1.7454710294086777,1.6661621346929072,1.8089952227940256,NA,NA,-1.8411688980780707,1.73949726729268,1.6345448966136649,1.7458038030961516,NA,1.6643968756613992
LIF,2.3574895829602487,2.3361070452537414,-2.4036655762017634,2.3338284929058086,2.404086914942044,2.4444796773120525,NA,NA,-2.3447152861088445,2.400167635547955,-2.4574542067705556,-2.4414043160674064,-2.5069685204626477,NA,2.5238033864612697,2.4482948848977175,2.3698200728778382,-2.431289470706825,-2.502047228803437,NA,-2.5643764638228137,2.4015447736111626,2.489087932959807,2.390570571793386,NA,NA,NA,NA,2.3920736887744543,-2.3812757660134336,-2.3095043895792746,-2.4302280064988473,NA,-2.4194102058633766,-2.3494216687954617,2.3730837852400883,-2.42476166487931,-2.4648762369251127,2.488552122758956,NA,2.3329108141475126,2.389650532885844,2.4757530180244616,2.4682974759405796,2.4350319728551115,2.5632795799591617,2.3990383639276582,2.2582499098406106,NA,2.396509756385071,NA,NA,NA,2.388440696850005,2.4585914201432724,NA,2.5663919384921656,2.4264574584960674
LMAN1,1.3538372446499487,1.381127670389513,-1.5887290724099683,1.4503492884849085,1.50863128484183,1.3826764368678004,-1.5491592738893285,-1.5598995807521001,-1.5196238733155052,1.4797516738702376,-1.4602481127905196,-1.5632525707171758,-1.4391283496109881,-1.7244979012458879,1.52110833467135,1.5423422598966567,1.4111623108297213,-1.5789863307283094,-1.4515732357073847,-1.6722452939199588,-1.5326633706811204,1.4597650119208252,1.4572839204327954,1.4689070263721502,-1.5788746688044322,1.5287395707267801,1.47881916409279,-1.5636218481776842,1.388991563349939,-1.4364922578463448,-1.435558141918315,-1.3798705818521877,-1.5104042293765154,-1.4704735767392672,-1.5683405478162606,1.5558491536199486,-1.5033886542400887,-1.5261015073794062,1.57014851378036,-1.6650780430273144,1.4709257346333406,1.4256343659096977,1.4169155076753395,1.435519879807908,1.4331715953981656,1.4255645769176704,1.5191408461937441,1.4914183381325907,1.3684144871041741,1.506957720430895,-1.6555208092765643,-1.6557444742069185,-1.4576171737324461,1.5189443092536405,1.4375435649702784,1.5183662999547978,1.4628606939959405,1.3970619721629518
LRPAP1,0.6572494290749671,0.7757972699974565,-0.4585724097386148,0.6588593781941734,0.7872351194745648,0.645050846669024,-0.5433339046601202,-0.7736739342811497,-0.659526506523862,0.6346463308324323,-0.7009413635058224,-0.4564724015773025,-0.6723047086014909,-0.6997596460761434,0.6496673474635474,0.6599237670017597,0.6218627549732706,-0.44120734504103654,-0.6621384750554519,-0.5143561610238984,-0.4328529075931925,0.7498499613097894,0.6508979960618676,0.6045262123231648,-0.7111816652242475,0.36448908143428976,0.6126344501547104,-0.5413083838669764,0.6201232778341749,-0.716397002621387,-0.5963031016108304,-0.421612486361141,-0.6904327114564823,-0.6412287226198323,-0.847716154092226,0.7076700121868068,-0.42016972487738435,-0.6642955250433102,0.6642238417318976,-0.659318990888771,0.620691185815104,0.6420800194191649,0.6436726823978627,0.6193089395843007,0.7282936943713869,0.6667635607700201,0.3971963064319738,0.6070936131034219,0.6958425655551106,0.6695704346698311,-0.4987974739559472,NA,-0.4740547060561857,0.5358308836596839,0.674318112722512,0.677180981215327,0.6908212280409247,0.6654762067452415
LTBP3,2.6082284425883198,2.56858205582323,-2.541077175818926,2.5361870687387724,2.6173316308750496,2.529473671098609,NA,NA,-2.604518037350562,2.4729778315145428,-2.7177873249425097,-2.6338405328229184,-2.769335856216106,NA,2.5791390201883595,2.6255633773578397,2.5029017984316466,-2.637070139426648,NA,NA,NA,2.6347943220392325,2.6006057614778375,2.5422762375869334,-2.6228526052046064,NA,2.6368435071185323,NA,2.5372551503014757,-2.5705413403015633,-2.6969769502988816,-2.5663059060531266,-2.5855789230301456,-2.763724301420774,-2.6160156732489064,2.6392709936821386,-2.4984836953077703,-2.448799377841242,2.597833699337961,-2.595851104933941,2.533215068093872,2.5186872581315565,2.5228529404593867,2.689279225463599,2.6069210735120114,NA,NA,2.397885586739443,2.5582525000977796,2.661210735814817,-2.6920454955108633,NA,-2.761994698618452,2.5232054281502267,2.681189418257652,2.606841873033126,2.56757157973343,2.626483437289544
MAML2,0.6953131802359247,NA,NA,0.686433071392649,0.5960605293938588,0.6981308558502473,NA,-0.7547053688046454,NA,0.6263213514647935,-0.7643206146289137,NA,NA,NA,0.6748902858031196,0.7165246612293289,0.6627548620415116,-0.7017735036963584,-0.7843149779115721,0.46303403038463037,-0.7497872661082036,0.7271430443938025,0.7698269145059231,0.6673290633563274,NA,2.006227285880115,1.9227292414977115,NA,1.8140023935946228,NA,-0.7471229804453101,-0.6506501511458291,-2.062083165555901,-0.7140833620425556,-0.6887834789518773,0.6680871129863768,NA,-0.683030662227359,0.7167957422954283,-0.7964508019904446,0.682159651493701,1.8443005169918572,0.678266994867798,0.722630681214242,1.9420180691605686,0.7065509701875555,0.644587890360786,NA,0.7129471299132171,0.6351238061811955,-0.8266172552261684,NA,NA,NA,0.683526418013299,0.7118490742201664,0.6998568616902214,0.6517780876215631
MFGE8,3.0055302494229617,2.930037162557937,-2.9970474477052225,2.9291197104358284,3.0117690432121815,2.9606268734630223,-3.1277365317854566,NA,-3.051813260591883,3.020029816429783,-3.0490647743116366,-2.92603409184356,-3.120471234328338,NA,2.939406588853796,3.038382391199371,2.7452953510994837,-2.9800353605047585,-2.920830801567017,-3.0268433325803756,-3.14519061804759,2.9013752613240804,3.0113210154254055,3.1169068735314616,-3.0507635436089955,NA,2.9825073786314973,NA,2.8356760315425955,-2.873198922030872,-3.0135114508552574,-3.0314115837807467,-3.088482117433805,-3.1634391476840276,-2.9444742746745125,3.042347538919498,-3.0175741548442963,-3.000332296018628,3.141509751609573,-3.1666692540358765,2.8824752671424987,2.9033929314713074,2.9248695976919423,2.9222716101506565,2.9025563444984748,2.9573627554556086,2.9671185023154427,2.893307198718243,2.9227575739893807,3.0578070556347337,-3.151018026973157,NA,-3.0464090596267344,2.9745002985606943,2.9623157811827436,3.028539131233174,2.985998106571697,2.88746879787446
MIF,1.0446967477815854,1.0840188293711905,-1.0661497286563295,1.0679725634886221,1.201929929008646,1.0201457868026886,-1.7671853379640894,-1.265713344620936,-1.049544692561693,1.1428005714143945,-1.038762807856602,-1.0509688144174805,-0.5262287101783694,-1.9825509113998683,1.0799955311313258,1.0136317101731849,1.0796043572340572,-1.1474163721162902,-1.0766883087066565,NA,-1.1690022148263024,1.0698103706216293,1.0610960628525592,1.725514751092215,-1.6581230475215936,1.1845144499081912,1.7718039241781731,-1.8064097768023386,1.1387704273061654,-1.090371807028413,-1.1346817389056483,-1.1465553794903853,NA,-1.1378236186718969,-1.1485999759677505,1.1032079363802816,-1.1209167573998868,-1.1130991763976736,1.0858346841475381,NA,0.9910026351706422,1.0779473901207735,1.1380685682910228,1.0662846683592901,1.6679115405630123,1.724652983965523,1.0786837503227564,1.1389163220720673,NA,1.1561540252379816,NA,NA,-1.1968359899398535,1.1205610653192661,NA,1.6519383443537001,1.1155082081499867,1.1485660134372826
"NAMPT",2.836729370177604,2.8716932081824194,-2.8649304788955687,2.8388009751371586,2.787526584030916,2.9016584959282117,-2.951990662718644,-3.450868618225645,-2.8236155192426877,2.8489166070635727,-3.3358597199219497,-2.82821578533184,-2.9510570527234945,-3.1819860947932277,2.792914412881749,2.8824421101831805,2.7644623453156356,-3.4430170080274345,-2.903417181917698,-2.8343998429315707,-3.3982085455311317,2.8118866092190045,2.8574449898022563,2.824219880481853,-3.2641627909208752,3.427699925681404,2.8081692101888622,-3.1564615378782443,2.7849694925318547,-2.7641707392487147,-2.7907817736798632,-2.8790931241798914,-3.424719116028062,-2.880165150214525,-3.2376292434705203,2.964830034254389,-2.8779709867229415,-2.908572052243387,2.85113863011863,NA,2.8518011459243287,2.8623892465546583,2.9265943592824186,2.8186293722750437,3.4314969943758906,2.734034572991283,2.7310022680260637,2.8623937861903483,2.8497423762101004,2.8725304122065625,NA,-3.5271771153021794,-3.345475286077529,2.915217825656402,2.8292970220285225,3.2466371251001966,2.8146663788710553,2.815003706108376
NUCB2,-0.4322822218179778,-0.43793967356421476,NA,-0.5058620181231258,-0.4135273878588998,-0.4329991549816481,0.31314448282500107,0.36066123902529446,0.446128233207816,-0.43597639835907803,0.3944358636796812,NA,NA,0.24755080652694897,-0.4437293238771567,-0.45449042762935415,NA,0.39381127370249325,NA,0.3342279657317822,0.3573544021412728,-0.44512724537448484,-0.4246945991182574,-0.3658013740363874,NA,-0.39420254152642287,-0.46618676688676325,0.31624506831053467,-0.4334023699506893,0.43023637294608136,0.42502481915365303,0.430674128521656,NA,0.40722866804193414,0.4050271467469574,-0.4059699838492192,NA,NA,-0.37669590504513384,0.31631803285734905,-0.46628928058413577,NA,-0.41747208912369904,-0.37951418754612654,-0.4199082331589567,-0.42758992326627787,-0.42783652793120636,-0.3610436179751356,-0.43992402687388477,-0.3940043274807248,0.3284995946217125,0.31362377384832346,0.3405223045831484,-0.39626179048589627,-0.4067748334020675,-0.3874387238464138,-0.4532559788901619,-0.4858224951369083
PKM,3.4317680636402432,3.3275756541560377,-3.4094202301047316,3.431328010907509,3.370209673762961,3.4733242060450724,-3.7531410199267037,-3.7902402251729566,-3.4875084468484867,3.633051519529607,-3.484643078095479,-3.385449716671357,NA,-3.932644732709472,3.3986700148064166,3.378799732667042,3.7042833506747104,-3.477059070155512,-3.4765061683209413,NA,-3.4983017559488454,3.5368682984968856,3.425461390959199,3.467898730770575,-3.6499802528455016,3.666777402268374,3.551497015606267,-3.688800914530827,3.6997173931268352,-3.5355528344648373,-3.4506238749699505,-3.5682196775356467,NA,-3.6960594022917435,-3.614090950137381,3.491910576091488,-3.3839184506222906,-3.4110756535112006,3.4533020514825274,NA,3.342088377936409,3.2733514061494993,3.537475452097008,3.361587717773251,3.5894255601106653,3.55816142847358,3.5492861196496412,3.513814670398129,3.4125114070516744,3.559007985866367,NA,NA,-3.624193823842937,3.5390140249000592,3.4096625701473156,3.45712592309869,3.524612797379135,3.4650863080772636
PSAP,1.752160867311885,2.289432763918457,NA,1.6994170989302042,2.205409687163565,1.6958116962788958,-1.112393665383321,-1.9382130157865238,-1.6774465083584411,1.6734213161543465,-1.745547743024452,-1.05269516284495,-1.7332697281527074,NA,1.7308893515714772,1.6524817758638621,1.5677815215230089,-1.1891255246001182,-1.75814843158536,-1.2250239391758617,-1.0822954562125768,2.2400293301355108,1.6201468975747708,1.7353544918282893,-1.7640910772145237,1.0852520672322647,1.6497605680155463,-1.2005232330806546,1.7378039032047843,-1.7008322384278398,-1.71518476814462,NA,-1.7286094555806792,-1.8504407249667092,-1.5839377068837805,1.6404902346171062,-1.1166773592954518,-1.7304524689859022,1.6985388024482027,NA,1.6684329486854659,1.6753012270249132,1.6481825727054216,1.6358415943526943,1.717997246870834,1.7843374513073567,1.1026084861238,1.6425637737732257,1.682355656485393,1.6647199164289255,-1.305817958237689,-1.2256340283049547,-1.1617073690438404,NA,1.665669164375435,1.704305017974725,1.6985700610316514,1.684615634538615
